,YEAR,STATE,EVENT_TYPE,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID
12232,2009,MISSOURI,Flood,1,0,0.0,Department of Highways,,,,,,,DUDLEY,36.78,-90.1,36.664,-90.0961,35053,202358
12233,2009,KENTUCKY,Ice Storm,1,0,11200000.0,Trained Spotter,,,,,,,,,,,,25500,148820
12234,2009,KENTUCKY,Ice Storm,1,1,25200000.0,Trained Spotter,,,,,,,,,,,,25500,148822
12235,2009,KENTUCKY,Ice Storm,1,0,9200000.0,Trained Spotter,,,,,,,,,,,,25500,148830
12236,2009,KENTUCKY,Ice Storm,4,0,11200000.0,Trained Spotter,,,,,,,,,,,,25500,148832
12237,2009,HAWAII,High Surf,0,1,0.0,Newspaper,,,,,,,,,,,,27922,163824
12238,2009,GEORGIA,Tornado,0,1,25000.0,NWS Storm Survey,,,EF1,3.42,440.0,,JASPER,34.49,-84.4,34.49,-84.34,27591,162239
12239,2009,OKLAHOMA,Blizzard,0,1,1500000.0,Emergency Manager,,,,,,,,,,,,27336,161803
12240,2009,OKLAHOMA,Blizzard,1,1,10000.0,Public,,,,,,,,,,,,27336,161832
12241,2009,OKLAHOMA,Blizzard,0,1,400000.0,COOP Observer,,,,,,,,,,,,27336,161799
12242,2009,WASHINGTON,Strong Wind,1,1,20000.0,Newspaper,35.0,MG,,,,,,,,,,27393,160684
12243,2009,OREGON,Lightning,0,1,0.0,Emergency Manager,,,,,,,LA PINE,43.6766,-121.5082,43.6766,-121.5082,27759,163008
12244,2009,KENTUCKY,Tornado,0,2,150000.0,NWS Storm Survey,,,EF3,0.78,75.0,KY,MANNINGTON,37.1199,-87.4888,37.126,-87.4768,27251,159908
12245,2009,OKLAHOMA,Blizzard,0,1,15000.0,COOP Observer,,,,,,,,,,,,27336,161800
12246,2009,MISSOURI,Winter Storm,1,0,19700000.0,Trained Spotter,,,,,,,,,,,,25503,148842
12247,2009,ILLINOIS,Winter Weather,1,0,0.0,Newspaper,,,,,,,,,,,,27752,162989
12248,2009,OKLAHOMA,Winter Weather,0,1,10000.0,Law Enforcement,,,,,,,,,,,,27336,161866
12249,2009,OKLAHOMA,Winter Weather,1,0,0.0,COOP Observer,,,,,,,,,,,,27336,161869
12250,2009,OKLAHOMA,Thunderstorm Wind,0,1,5000.0,Law Enforcement,56.0,EG,,,,,(LTS)ALTUS AFB,34.6389,-99.2283,34.6389,-99.2283,27333,162197
12251,2009,KENTUCKY,Ice Storm,1,0,22200000.0,Trained Spotter,,,,,,,,,,,,25500,148819
12252,2009,KENTUCKY,Ice Storm,1,0,27200000.0,Trained Spotter,,,,,,,,,,,,25500,148826
12253,2009,KENTUCKY,Ice Storm,1,0,17200000.0,Trained Spotter,,,,,,,,,,,,25500,148795
12254,2009,KENTUCKY,Ice Storm,1,0,13200000.0,Trained Spotter,,,,,,,,,,,,25500,148815
12255,2009,OHIO,Flood,1,0,0.0,Newspaper,,,,,,,GLANDORF,41.03,-84.08,41.0467,-84.065,27809,163245
12256,2009,TEXAS,Thunderstorm Wind,0,1,40000.0,Law Enforcement,60.0,EG,,,,,MILAM,31.43,-93.74,31.43,-93.74,26842,169463
12257,2009,PENNSYLVANIA,Heat,0,25,0.0,Newspaper,,,,,,,,,,,,27816,163373
12258,2009,NEW YORK,Heavy Snow,1,0,0.0,Trained Spotter,,,,,,,,,,,,27666,162604
12259,2009,GEORGIA,High Wind,0,1,0.0,Newspaper,50.0,EG,,,,,,,,,,28356,168517
12260,2009,FLORIDA,High Surf,1,0,0.0,Law Enforcement,,,,,,,,,,,,27833,163348
12261,2009,ARKANSAS,Thunderstorm Wind,0,1,60000.0,NWS Storm Survey,61.0,EG,,,,,MOUNT TABOR,33.6999,-91.6583,33.6999,-91.6583,26346,154866
12262,2009,ARKANSAS,Tornado,3,30,130000000.0,NWS Storm Survey,,,EF3,14.84,1075.0,,POTTER,34.5444,-94.3334,34.6226,-94.0905,26346,154302
12263,2009,ALABAMA,Strong Wind,0,5,240000.0,Emergency Manager,43.0,EG,,,,,,,,,,27770,168197
12264,2009,NEW JERSEY,Lightning,0,4,0.0,Newspaper,,,,,,,HAINESBURG,40.9896,-75.0722,40.9896,-75.0722,27353,161355
12265,2009,TEXAS,Hail,0,3,20000000.0,Public,2.5,,,,,,DOUD,33.5073,-101.9112,33.5073,-101.9112,26582,157240
12266,2009,GEORGIA,High Wind,0,1,250000.0,Emergency Manager,50.0,EG,,,,,,,,,,28356,166826
12267,2009,GEORGIA,High Wind,1,0,250000.0,Emergency Manager,50.0,EG,,,,,,,,,,28356,166827
12268,2009,MASSACHUSETTS,Lightning,0,1,1000000.0,Newspaper,,,,,,,EAST WALPOLE,42.1427,-71.2374,42.1427,-71.2374,27838,163369
12269,2009,GEORGIA,High Wind,0,1,500000.0,Emergency Manager,50.0,EG,,,,,,,,,,28356,166821
12270,2009,CALIFORNIA,Rip Current,1,0,0.0,Newspaper,,,,,,,,,,,,28432,167427
12271,2009,ALABAMA,Tornado,0,1,50000.0,NWS Storm Survey,,,EF1,0.49,150.0,,NUCKOLS,32.3099,-85.1076,32.3086,-85.0994,27769,164813
12272,2009,CALIFORNIA,Dust Storm,0,3,0.0,Law Enforcement,,,,,,,,,,,,28676,168730
12273,2009,ARIZONA,Thunderstorm Wind,0,4,250000.0,Trained Spotter,70.0,EG,,,,,SANTAN,33.2,-111.87,33.1835,-111.8422,28813,169395
12274,2009,ALABAMA,Thunderstorm Wind,0,2,200000.0,Emergency Manager,70.0,EG,,,,,BARNESVILLE,34.0368,-88.1763,34.185,-87.7039,27767,163080
12275,2009,TEXAS,Wildfire,2,1,6000000.0,Newspaper,,,,,,,,,,,,28087,164804
12276,2009,FLORIDA,Lightning,0,1,200000.0,Newspaper,,,,,,,PALMA SOLA,27.5093,-82.6547,27.5093,-82.6547,28332,167523
12277,2009,ARKANSAS,Heavy Rain,1,0,0.0,Newspaper,,,,,,,WALDENBURG,35.5655,-90.9302,35.5654,-90.9093,28166,167189
12278,2009,TEXAS,Lightning,0,1,75000.0,Newspaper,,,,,,,RINGGOLD,33.82,-97.95,33.82,-97.95,27385,166179
12279,2009,TEXAS,Flash Flood,1,1,50000.0,Amateur Radio,,,,,,,LAKE TEXHOMA EAST,33.8966,-96.5945,33.754,-96.3995,27385,165332
12280,2009,IOWA,Thunderstorm Wind,0,3,0.0,Amateur Radio,52.0,EG,,,,,ANKENY,41.74,-93.6,41.74,-93.6,28164,165437
12281,2009,TEXAS,Lightning,1,0,0.0,Newspaper,,,,,,,CRYSTAL BEACH,29.4328,-94.6683,29.4328,-94.6683,27908,163731
12282,2009,TEXAS,Wildfire,0,4,1500000.0,Fire Department/Rescue,,,,,,,,,,,,26585,155726
12283,2009,MICHIGAN,Winter Storm,0,2,0.0,Law Enforcement,,,,,,,,,,,,28082,164732
12284,2009,TEXAS,Strong Wind,0,1,15000.0,Newspaper,49.0,EG,,,,,,,,,,27381,164893
12285,2009,NORTH CAROLINA,Thunderstorm Wind,0,1,813000.0,NWS Storm Survey,109.0,EG,,,,,ALLENTON,34.5321,-78.9711,34.517,-78.9359,28152,165317
12286,2009,ILLINOIS,Thunderstorm Wind,0,2,10000.0,Trained Spotter,61.0,EG,,,,,EAST PEORIA,40.67,-89.57,40.67,-89.57,27753,162993
12287,2009,ALABAMA,Tornado,0,13,0.0,NWS Storm Survey,,,EF1,5.27,150.0,,STAMP,34.5484,-85.7062,34.5752,-85.6195,26489,159803
12288,2009,TEXAS,Lightning,0,1,2000.0,Newspaper,,,,,,,BROADDUS,31.227,-94.1158,31.227,-94.1158,27503,161446
12289,2009,TEXAS,Hail,0,1,161200000.0,Public,2.0,,,,,,MIDLAND,31.9975,-102.1532,31.9975,-102.1532,27955,164744
12290,2009,TEXAS,Wildfire,0,1,250000.0,Newspaper,,,,,,,,,,,,28087,164817
12291,2009,TEXAS,Strong Wind,0,1,10000.0,Public,35.0,EG,,,,,,,,,,28046,166923
12292,2009,COLORADO,Wildfire,0,1,3000.0,Newspaper,,,,,,,,,,,,27780,163142
12293,2009,ALABAMA,Tornado,1,1,0.0,NWS Storm Survey,,,EF1,3.0,60.0,,LITTLE NEW YORK,34.3572,-86.1591,34.3781,-86.113,26489,159800
12294,2009,ALABAMA,Hail,0,1,0.0,Newspaper,2.0,,,,,,SWEARENGIN,34.5714,-86.2214,34.5714,-86.2214,26486,163062
12295,2009,ARKANSAS,Thunderstorm Wind,0,2,10000.0,Law Enforcement,53.0,EG,,,,,ROSSTON,33.59,-93.28,33.59,-93.28,26843,166537
12296,2009,TENNESSEE,Thunderstorm Wind,0,1,10000.0,Trained Spotter,45.0,EG,,,,,MURFREESBORO,35.85,-86.39,35.85,-86.39,29471,172872
12297,2009,KENTUCKY,Flood,1,0,0.0,Emergency Manager,,,,,,,FRANKLIN,36.7372,-86.5484,36.7403,-86.5481,29836,174910
12298,2009,MISSISSIPPI,Thunderstorm Wind,0,1,130000.0,Emergency Manager,70.0,EG,,,,,REDDOCH,31.7469,-89.3559,31.7866,-88.9632,28348,169306
12299,2009,FLORIDA,Lightning,0,4,0.0,Fire Department/Rescue,,,,,,,ONECO,27.4415,-82.5587,27.4415,-82.5587,29215,171480
12300,2009,COLORADO,Lightning,1,0,0.0,Broadcast Media,,,,,,,EVANS,40.38,-104.68,40.38,-104.68,27851,165689
12301,2009,TEXAS,Tornado,0,1,50000.0,NWS Storm Survey,,,EF2,3.0,880.0,,PAMPA,35.5522,-100.9043,35.5023,-100.8879,29250,171705
12302,2009,TEXAS,Thunderstorm Wind,0,12,5000000.0,NWS Storm Survey,61.0,EG,,,,,CARROLLTON,32.9456,-96.946,32.9456,-96.946,28748,169946
12303,2009,ARKANSAS,Flash Flood,1,0,50000.0,Law Enforcement,,,,,,,JONESBORO,35.8441,-90.7185,35.8546,-90.7143,29900,175115
12304,2009,MISSISSIPPI,Tornado,0,2,300000.0,NWS Storm Survey,,,EF1,5.02,500.0,,LYNN CREEK,33.2448,-88.7476,33.2275,-88.6631,28861,173737
12305,2009,MISSOURI,Thunderstorm Wind,0,1,10000.0,Law Enforcement,70.0,EG,,,,,PURDY,36.82,-93.92,36.82,-93.92,30012,175741
12306,2009,MISSOURI,Tornado,1,0,25000.0,Emergency Manager,,,EF1,4.35,100.0,,MILAN,40.2258,-93.1069,40.2314,-93.0622,28828,171718
12307,2009,MISSOURI,Tornado,2,6,5000000.0,Emergency Manager,,,EF2,5.8,150.0,,KIRKSVILLE,40.2317,-92.5947,40.22,-92.4858,28828,171727
12308,2009,LOUISIANA,Tornado,0,3,75000.0,NWS Storm Survey,,,EF1,0.62,50.0,,CATAHOULA,30.2064,-91.7322,30.2111,-91.7233,29663,173904
12309,2009,LOUISIANA,Thunderstorm Wind,0,2,10000.0,Fire Department/Rescue,50.0,EG,,,,,LAKE PROVIDENCE ARPT,32.8364,-91.1814,32.8364,-91.1814,29723,174071
12310,2009,ARKANSAS,Flash Flood,2,0,25000.0,Law Enforcement,,,,,,,GREENSBORO,35.9591,-90.6345,35.9593,-90.5634,29900,175089
12311,2009,MISSISSIPPI,Thunderstorm Wind,1,3,25000.0,NWS Storm Survey,61.0,EG,,,,,BARNETT RES WEST,32.42,-90.01,32.4223,-89.9317,29739,174427
12312,2009,FLORIDA,Lightning,0,1,0.0,Broadcast Media,,,,,,,MYAKKA HEAD,27.463,-82.183,27.463,-82.183,29215,171489
12313,2009,ILLINOIS,Flood,1,0,4000000.0,Emergency Manager,,,,,,,AVON,40.715,-90.444,40.3638,-90.4257,29138,174089
12314,2009,MISSISSIPPI,Thunderstorm Wind,1,0,170000.0,Emergency Manager,68.0,EG,,,,,HEBRON,31.707,-89.382,31.693,-88.961,28348,169307
12315,2009,TEXAS,Heavy Rain,0,2,7000.0,Newspaper,,,,,,,SULPHUR SPGS,33.1172,-95.635,33.1172,-95.635,28748,171799
12316,2009,LOUISIANA,Tornado,0,2,3000000.0,NWS Storm Survey,,,EF2,1.5,399.0,,DODSON,32.073,-92.661,32.0915,-92.6523,26857,157323
12317,2009,TENNESSEE,Tornado,0,2,200000.0,NWS Storm Survey,,,EF1,4.5,150.0,,HOHENWALD,35.443,-87.5156,35.4461,-87.4278,29235,172424
12318,2009,COLORADO,High Wind,0,1,0.0,Newspaper,65.0,EG,,,,,,,,,,28191,174134
12319,2009,ALABAMA,Lightning,0,1,25000.0,Newspaper,,,,,,,FALKVILLE,34.3748,-86.8988,34.3748,-86.8988,27620,162215
12320,2009,TEXAS,Lightning,0,1,0.0,Newspaper,,,,,,,LAKE DALLAS,33.12,-97.03,33.12,-97.03,28748,171852
12321,2009,FLORIDA,Lightning,0,1,0.0,Newspaper,,,,,,,HOLLY HILL,29.25,-81.07,29.25,-81.07,29829,174631
12322,2009,OKLAHOMA,Flash Flood,0,1,50000.0,Law Enforcement,,,,,,,ARMSTRONG,34.0057,-96.392,34.0083,-96.3577,29232,171537
12323,2009,MISSOURI,Thunderstorm Wind,0,1,7000000.0,NWS Storm Survey,78.0,EG,,,,,KNOX,37.4751,-93.6121,37.454,-93.1981,28914,174705
12324,2009,FLORIDA,Tornado,0,1,2500000.0,NWS Storm Survey,,,EF0,0.72,165.0,,BLAKE,29.1463,-81.0265,29.1364,-81.0228,29829,174623
12325,2009,OKLAHOMA,Tornado,0,3,50000000.0,NWS Storm Survey,,,EF2,7.29,250.0,,GRACEMONT,35.1638,-98.2432,35.0599,-98.22,29968,175481
12326,2009,ALABAMA,Thunderstorm Wind,0,1,50000.0,Emergency Manager,60.0,EG,,,,,LINDEN,32.31,-87.8,32.31,-87.8,29895,174982
12327,2009,MICHIGAN,Lightning,0,4,0.0,Broadcast Media,,,,,,,BIG RAPIDS,43.7,-85.48,43.7,-85.48,30061,175950
12328,2009,OKLAHOMA,Flood,1,0,0.0,Emergency Manager,,,,,,,PRYOR,36.2687,-95.3111,36.2681,-95.3105,30078,176377
12329,2009,ARKANSAS,Thunderstorm Wind,0,3,2500000.0,Law Enforcement,70.0,EG,,,,,ROCK SPGS,33.7615,-91.9082,33.5358,-91.7111,26937,162981
12330,2009,OKLAHOMA,Lightning,0,4,0.0,Newspaper,,,,,,,MIDWEST CITY,35.46,-97.39,35.46,-97.39,29968,176173
12331,2009,KENTUCKY,Thunderstorm Wind,0,2,0.0,Emergency Manager,70.0,EG,,,,,SILVER CREEK,37.64,-84.35,37.64,-84.35,29436,174638
12332,2009,MISSOURI,Thunderstorm Wind,0,4,15000000.0,NWS Storm Survey,78.0,EG,,,,,PLANO,37.1933,-93.5881,37.271,-93.1013,28914,174702
12333,2009,MISSOURI,Tornado,1,2,2000000.0,NWS Storm Survey,,,EF2,4.25,400.0,,MARCH,37.5157,-93.0542,37.568,-93.0133,28914,170405
12334,2009,CALIFORNIA,High Surf,1,0,0.0,Newspaper,,,,,,,,,,,,30126,176374
12335,2009,NORTH CAROLINA,Tornado,0,6,200000.0,NWS Storm Survey,,,EF2,4.92,200.0,,BLEVINS XRDS,36.5601,-81.041,36.5408,-80.9556,29327,172055
12336,2009,MISSOURI,Tornado,0,2,500000.0,NWS Storm Survey,,,EF0,3.61,880.0,MO,PINE CREST,37.0495,-91.7083,37.0798,-91.6549,28914,173359
12337,2009,NEW YORK,Tornado,0,1,50000.0,NWS Storm Survey,,,EF2,5.26,150.0,,QUAKER SETTLEMENT,42.75,-75.77,42.77,-75.67,27653,162437
12338,2009,ARKANSAS,Flood,1,0,15000.0,Emergency Manager,,,,,,,HARMONY,33.6114,-91.9914,33.6089,-91.9913,27549,161828
12339,2009,ALABAMA,Flash Flood,1,0,1800000.0,Emergency Manager,,,,,,,MONTGOMERY,32.3777,-86.3223,32.318,-86.3326,30077,176053
12340,2009,CONNECTICUT,Lightning,0,3,0.0,Newspaper,,,,,,,STEVENSON,41.3732,-73.1665,41.3732,-73.1665,30020,175798
12341,2009,PENNSYLVANIA,Lightning,0,1,1000.0,Newspaper,,,,,,,OAKBOURNE,39.9304,-75.5749,40.0069,-75.47,27928,177768
12342,2009,VIRGINIA,Thunderstorm Wind,0,1,20000.0,NWS Storm Survey,65.0,EG,,,,,NORFOLK,36.88,-76.28,36.88,-76.28,29556,173343
12343,2009,MISSOURI,Thunderstorm Wind,0,2,1000.0,Emergency Manager,52.0,EG,,,,,WINTHROP,39.55,-95.1,39.55,-95.1,30329,177476
12344,2009,CALIFORNIA,Heavy Rain,1,1,50000.0,Newspaper,,,,,,,FETTERS HOT SPGS,38.2902,-122.4677,38.4151,-122.6536,29358,172345
12345,2009,ATLANTIC SOUTH,Marine Thunderstorm Wind,2,2,0.0,Trained Spotter,43.0,EG,,,,,PLAYALINDA BEACH,28.619,-80.7958,28.619,-80.7958,28959,170064
12346,2009,MISSOURI,Hail,0,1,500000.0,Amateur Radio,4.0,,,,,,ALTAMONT,39.91,-94.08,39.91,-94.08,30226,176908
12347,2009,CALIFORNIA,Heat,0,1,0.0,Newspaper,,,,,,,,,,,,29355,172318
12348,2009,FLORIDA,Lightning,0,1,0.0,Fire Department/Rescue,,,,,,,SOUTH PENINSULA,29.18,-81.01,29.18,-81.01,30367,177782
12349,2009,FLORIDA,Lightning,0,1,0.0,Fire Department/Rescue,,,,,,,(DAB)DAYTONA BEACH AIRPORT,29.2,-81.06,29.2,-81.06,30367,177783
12350,2009,ILLINOIS,Thunderstorm Wind,0,2,1300000.0,NWS Storm Survey,65.0,EG,,,,,DU QUOIN,38.0609,-89.282,37.97,-89.18,29295,171901
12351,2009,TEXAS,Thunderstorm Wind,0,5,5000000.0,NWS Storm Survey,58.0,MG,,,,,BURNET CRADDOCK ARPT,30.7433,-98.2387,30.7433,-98.2387,29238,171611
12352,2009,NORTH CAROLINA,Flood,1,0,1000.0,Newspaper,,,,,,,HAVELOCK,34.88,-76.88,34.904,-76.9122,29221,171435
12353,2009,ILLINOIS,Thunderstorm Wind,0,23,175000000.0,NWS Storm Survey,87.0,EG,,,,,CARTERVILLE,37.75,-89.08,37.7523,-88.7874,27278,160082
12354,2009,ILLINOIS,Thunderstorm Wind,1,6,100000000.0,NWS Storm Survey,92.0,EG,,,,,NEUNERT,37.736,-89.5688,37.7403,-89.1719,27278,160079
12355,2009,ALABAMA,Lightning,0,1,0.0,Emergency Manager,,,,,,,GOOD HOPE,34.1,-86.88,34.1,-86.88,27144,171782
12356,2009,FLORIDA,Flood,1,0,68600000.0,Newspaper,,,,,,,DELTONA,28.893,-81.2357,29.2531,-81.4554,29104,171031
12357,2009,ILLINOIS,Heat,1,0,0.0,AWOS,,,,,,,,,,,,29866,174771
12358,2009,ARIZONA,Wildfire,0,1,560000.0,Newspaper,,,,,,,,,,,,27719,162774
12359,2009,MINNESOTA,Thunderstorm Wind,2,0,5000.0,Law Enforcement,43.0,EG,,,,,BLACKDUCK,47.73,-94.61,47.73,-94.61,29265,173144
12360,2009,COLORADO,Thunderstorm Wind,1,2,0.0,Law Enforcement,70.0,EG,,,,,MARCOTT,40.86,-102.74,40.86,-102.74,28376,168684
12361,2009,CALIFORNIA,Lightning,1,6,1000.0,Newspaper,,,,,,,FONTANA,34.096,-117.4382,34.0975,-117.4381,30483,178587
12362,2009,PENNSYLVANIA,Lightning,1,0,0.0,Broadcast Media,,,,,,,FARMERSVILLE,40.6612,-75.2843,40.6612,-75.2843,30342,177543
12363,2009,CALIFORNIA,Thunderstorm Wind,1,0,20000.0,Newspaper,48.0,EG,,,,,MOONRIDGE,34.2451,-116.8798,34.2451,-116.8798,30483,178592
12364,2009,ARIZONA,Thunderstorm Wind,0,2,16000.0,Fire Department/Rescue,61.0,EG,,,,,TUCSON,32.24,-110.94,32.2,-111.0,28787,169205
12365,2009,ARIZONA,Thunderstorm Wind,0,1,150000.0,Broadcast Media,74.0,EG,,,,,THREE PTS,32.08,-111.32,32.08,-111.32,28788,170905
12366,2009,WYOMING,Flash Flood,0,1,5000000.0,Emergency Manager,,,,,,,MOUNTAIN VIEW,42.8355,-106.3637,42.8625,-106.3249,29068,177920
12367,2009,COLORADO,Thunderstorm Wind,1,2,75000.0,Newspaper,70.0,EG,,,,,MARCOTT,40.86,-102.72,40.86,-102.72,28376,177331
12368,2009,CALIFORNIA,Dense Fog,1,15,0.0,Newspaper,,,,,,,,,,,,30486,178606
12369,2009,TEXAS,Rip Current,1,0,0.0,Newspaper,,,,,,,,,,,,27197,159549
12370,2009,TENNESSEE,Flash Flood,0,1,250000.0,Newspaper,,,,,,,MONSANTO,35.6389,-87.125,35.5864,-87.1463,29235,174445
12371,2009,COLORADO,Lightning,0,2,0.0,Newspaper,,,,,,,LUCERNE,40.48,-104.6324,40.48,-104.6324,28195,165874
12372,2009,FLORIDA,Rip Current,0,3,0.0,Broadcast Media,,,,,,,,,,,,29757,174230
12373,2009,FLORIDA,Rip Current,0,4,0.0,Broadcast Media,,,,,,,,,,,,29766,174280
12374,2009,LOUISIANA,Thunderstorm Wind,1,0,10000.0,Emergency Manager,80.0,EG,,,,,LORING,31.64,-93.64,31.64,-93.64,26857,171861
12375,2009,OREGON,Thunderstorm Wind,1,0,0.0,Trained Spotter,55.0,MG,,,,,MILWAUKIE,45.44,-122.62,45.44,-122.62,29213,171481
12376,2009,FLORIDA,Thunderstorm Wind,1,1,15000.0,Emergency Manager,60.0,EG,,,,,FOREST MEADOWS PARK,30.5262,-84.2761,30.6015,-84.1835,29741,174169
12377,2009,LOUISIANA,Thunderstorm Wind,0,1,40000.0,Law Enforcement,85.0,EG,,,,,WINNFIELD,31.92,-92.64,31.92,-92.64,26857,169465
12378,2009,ILLINOIS,Flood,1,0,0.0,Emergency Manager,,,,,,,AVON,40.715,-90.444,40.52,-90.444,29123,174343
12379,2009,FLORIDA,Thunderstorm Wind,0,1,30000.0,Emergency Manager,55.0,EG,,,,,ALTSCHUL,30.5986,-84.3923,30.5986,-84.3923,29741,174167
12380,2009,LOUISIANA,Thunderstorm Wind,0,1,300000.0,Law Enforcement,80.0,EG,,,,,COLFAX,31.52,-92.71,31.52,-92.71,26857,169443
12381,2009,KENTUCKY,Lightning,0,1,0.0,Newspaper,,,,,,,MADISONVILLE,37.33,-87.5,37.33,-87.5,29294,175345
12382,2009,COLORADO,Avalanche,0,1,500.0,Newspaper,,,,,,,,,,,,29125,170843
12383,2009,MISSISSIPPI,Flash Flood,1,0,750000.0,Emergency Manager,,,,,,,LONG BEACH,30.3444,-89.1568,30.4078,-88.8526,27412,160982
12384,2009,FLORIDA,Thunderstorm Wind,3,2,0.0,Emergency Manager,43.0,EG,,,,,ASTOR PARK,29.2488,-81.6324,29.2488,-81.6324,27621,162216
12385,2009,ALABAMA,Thunderstorm Wind,0,1,60000.0,Emergency Manager,60.0,EG,,,,,HALEYVILLE,34.2252,-87.6072,34.2252,-87.6072,27767,163087
12386,2009,ALABAMA,Thunderstorm Wind,0,1,10000.0,Emergency Manager,50.0,EG,,,,,ASHBANK,34.02,-87.5,34.02,-87.5,27767,163272
12387,2009,ALABAMA,Tornado,0,2,120000.0,NWS Storm Survey,,,EF1,0.99,50.0,,LADONIA,32.4175,-85.0924,32.4273,-85.08,27769,164790
12388,2009,MISSOURI,Winter Storm,2,0,21700000.0,Trained Spotter,,,,,,,,,,,,25503,148838
12389,2009,OHIO,Thunderstorm Wind,0,1,48000.0,NWS Storm Survey,70.0,EG,,,,,DARBYVILLE,39.7265,-83.1502,39.7249,-83.1437,30546,180611
12390,2009,NORTH CAROLINA,Thunderstorm Wind,0,1,48000.0,NWS Storm Survey,78.0,EG,,,,,BLADENBORO ARPT,34.5736,-78.7273,34.5635,-78.7254,30265,177130
12391,2009,MASSACHUSETTS,Lightning,0,3,500000.0,Emergency Manager,,,,,,,WEST STOUGHTON,42.1359,-71.1405,42.1359,-71.1405,30832,180978
12392,2009,TEXAS,Dust Storm,2,0,1100000.0,Official NWS Observations,,,,,,,,,,,,28649,168553
12393,2009,MONTANA,Lightning,1,0,0.0,NWS Employee,,,,,,,BILLINGS HGTS,45.82,-108.52,45.82,-108.52,30321,177438
12394,2009,VERMONT,Thunderstorm Wind,2,0,1000.0,Utility Company,50.0,EG,,,,,CASTLETON,43.64,-73.12,43.64,-73.12,30958,181471
12395,2009,TEXAS,Thunderstorm Wind,0,1,250000.0,Mesonet,66.0,MG,,,,,ASPERMONT,33.257,-100.283,33.1307,-100.1706,28987,170786
12396,2009,FLORIDA,Lightning,1,1,0.0,Newspaper,,,,,,,SEBRING ARPT,27.44,-81.32,27.44,-81.32,28063,164646
12397,2009,FLORIDA,High Surf,1,0,0.0,Broadcast Media,,,,,,,,,,,,31232,183476
12398,2009,FLORIDA,Lightning,0,1,0.0,Emergency Manager,,,,,,,BASKIN,27.89,-82.82,27.89,-82.82,31467,184869
12399,2009,TENNESSEE,Thunderstorm Wind,0,4,100000.0,Broadcast Media,50.0,EG,,,,,GREENBRIER,36.43,-86.8,36.43,-86.8,30188,184539
12400,2009,FLORIDA,Heat,1,0,0.0,Newspaper,,,,,,,,,,,,31249,185308
12401,2009,TENNESSEE,Lightning,0,1,0.0,Newspaper,,,,,,,LUTTRELL,36.2,-83.73,36.2,-83.73,29721,184217
12402,2009,TENNESSEE,Thunderstorm Wind,0,2,20000.0,Trained Spotter,60.0,EG,,,,,KINGSPORT,36.55,-82.55,36.55,-82.55,29721,174092
12403,2009,OKLAHOMA,Hail,0,1,8000.0,Emergency Manager,2.75,,,,,,HOOKER,36.86,-101.21,36.86,-101.21,30356,177677
12404,2009,TENNESSEE,Thunderstorm Wind,0,1,0.0,Broadcast Media,52.0,EG,,,,,NORTH,35.1552,-90.0505,35.1258,-90.0592,30328,177624
12405,2009,COLORADO,Thunderstorm Wind,0,1,20000.0,Newspaper,52.0,EG,,,,,BOULDER,40.02,-105.27,40.02,-105.27,28181,176436
12406,2009,NORTH CAROLINA,Lightning,1,0,0.0,Newspaper,,,,,,,FAIRVIEW,35.52,-82.42,35.52,-82.42,30903,185050
12407,2009,TENNESSEE,Thunderstorm Wind,0,1,0.0,Newspaper,39.0,EG,,,,,EAST JCT,35.0743,-90.0213,35.0745,-90.0195,31166,184949
12408,2009,ILLINOIS,Thunderstorm Wind,0,2,5000.0,Emergency Manager,56.0,EG,,,,,OAK LAWN,41.7083,-87.7568,41.7083,-87.7568,30678,179796
12409,2009,ILLINOIS,Thunderstorm Wind,1,3,35000.0,Emergency Manager,35.0,EG,,,,,COVEL,40.4438,-89.1508,40.4438,-89.1508,30766,180865
12410,2009,PENNSYLVANIA,Heat,1,0,0.0,Newspaper,,,,,,,,,,,,28733,185036
12411,2009,MISSOURI,Excessive Heat,0,43,0.0,Official NWS Observations,,,,,,,,,,,,31534,185210
12412,2009,ILLINOIS,Excessive Heat,1,0,0.0,Official NWS Observations,,,,,,,,,,,,31529,185174
12413,2009,MISSOURI,Excessive Heat,2,80,0.0,Official NWS Observations,,,,,,,,,,,,31534,185214
12414,2009,ARKANSAS,Thunderstorm Wind,0,1,0.0,Trained Spotter,50.0,EG,,,,,VANNDALE,35.32,-90.78,35.3132,-90.772,30326,177501
12415,2009,KENTUCKY,Lightning,1,0,0.0,Broadcast Media,,,,,,,SHELBYVILLE,38.22,-85.23,38.22,-85.23,30143,176526
12416,2009,SOUTH DAKOTA,Strong Wind,0,2,40000.0,Newspaper,39.0,EG,,,,,,,,,,31381,184326
12417,2009,COLORADO,Thunderstorm Wind,0,1,0.0,Broadcast Media,51.0,EG,,,,,COLORADO SPGS,38.83,-104.82,38.83,-104.82,31343,184157
12418,2009,ILLINOIS,Excessive Heat,1,0,0.0,County Official,,,,,,,,,,,,31567,185463
